a two and a five	ho ho you win dollars
ho ho you win dollars	really
really	oh yeah okay let s play again what do you got
oh yeah okay let s play again what do you got	a four and a nine
a four and a nine	you re kidding right
you re kidding right	no why
no why	well that s a full cup
well that s a full cup	damn i am good at cups
damn i am good at cups	monica and rachel s monica is whining to phoebe about rachel
monica and rachel s monica is whining to phoebe about rachel	i m not talking to her
i m not talking to her	well one of you has to take the first step and it should be you because she s the one who s leaving it s harder for her
well one of you has to take the first step and it should be you because she s the one who s leaving it s harder for her	well maybe you re right she made fun of my phone pen
well maybe you re right she made fun of my phone pen	i know i took it hard too
listen rachel i feel really bad about what are you doing	i m unpacking
i m unpacking	what
what	i m not moving is that picture straight
i m not moving is that picture straight	it needs to go about blocks to the left
it needs to go about blocks to the left	hey y know what you re the one who wants to make this big change and move in with chandler you should be the one to go why should i have to leave
hey y know what you re the one who wants to make this big change and move in with chandler you should be the one to go why should i have to leave	because it s my apartment
because it s my apartment	well it s mine too what else you got
well it s mine too what else you got	how about you re moving
how about you re moving	look this is ridiculous we should be packing you
joey and rachel s joey is knocking on rachel s door whose door frame is decorated with balloons the rest of the gang is there as well rachel opens the door and the gang blow on noisemakers	happy birthday
happy birthday	happy birthday
rach come on rach	it s your birthday
it s your birthday	hey
hey	she s not as pretty as she was when she was
she s not as pretty as she was when she was	ms green would like to establish some ground rules before she comes out she would appreciate it if you don t use the words old or downhill or
ms green would like to establish some ground rules before she comes out she would appreciate it if you don t use the words old or downhill or	they do
they do	rachel come on out monica made breakfast
rachel come on out monica made breakfast	chocolate chip pancakes
good ones	they all came from the list you handed out to us two weeks ago
they all came from the list you handed out to us two weeks ago	well can i keep the presents and still be
well can i keep the presents and still be	come on rach look turning thirty is not that big a deal
come on rach look turning thirty is not that big a deal	oh really is that how you felt when you turned thirty
oh really is that how you felt when you turned thirty	to joey s thirtieth birthday party it is being held in monica and chandler s apartment
back to rachel s party everyone is now eating breakfast except rachel	y know i m still in guam
y know i m still in guam	hey is not that old do you know how old the earth is
hey is not that old do you know how old the earth is	late thirties oh come on you guys is it just me am i overreacting to this
late thirties oh come on you guys is it just me am i overreacting to this	no rach it s not just you my thirtieth birthday certainly wasn t that much fun
no rach it s not just you my thirtieth birthday certainly wasn t that much fun	to chandler s thirtieth birthday party it is also being held in monica and his apartment he is about to blow out the candles on his birthday cake
credits	joey and rachel s breakfast is finished but rachel s still down
joey and rachel s breakfast is finished but rachel s still down	rach you re in a great place in your life come on you ve got a great job good friends
rach you re in a great place in your life come on you ve got a great job good friends	yeah you re roommate is a soap opera star
yeah you re roommate is a soap opera star	look y know i know my life s going pretty well but i look around and i just see so many people who ve accomplished so many other goals by the time they re thirty
look y know i know my life s going pretty well but i look around and i just see so many people who ve accomplished so many other goals by the time they re thirty	yeah but you shouldn t compare yourself to me
yeah but you shouldn t compare yourself to me	to the street in front of central perk ross and joey are holding a yellow tape across the road and everyone is cheering phoebe as she bounces around the corner on a hippity hop
to the street in front of central perk ross and joey are holding a yellow tape across the road and everyone is cheering phoebe as she bounces around the corner on a hippity hop	come on phoebe you can do it phoebe come on
come on phoebe you can do it phoebe come on	there you go
i did it one mile on a hippity hop that s it that s everything i wanted to do before i was thirty oh except i wanted to patch things up with my sister but oh well yay	joey and rachel s continued from earlier
joey and rachel s continued from earlier	thirty ugh i mean thirty monica do you remember mean old mrs kreeger in the fifth grade she was thirty
thirty ugh i mean thirty monica do you remember mean old mrs kreeger in the fifth grade she was thirty	come on let s have some fun huh what do you want to do today
come on let s have some fun huh what do you want to do today	nothing i don t want to do anything
nothing i don t want to do anything	well doing nothing on your thirtieth is better than doing something stupid like ross
well doing nothing on your thirtieth is better than doing something stupid like ross	hey that was a practical purchase i needed that car for transportation okay i i have a child
hey that was a practical purchase i needed that car for transportation okay i i have a child	to a street ross is sitting in his newly purchased mgb which is one of the better british sports cars ever made of course better is a relative term which reminds me of a joke why don t the british make computers because they couldn t figure out how to make them leak oil anyway the gang is all staring at his new purchase
to a street ross is sitting in his newly purchased mgb which is one of the better british sports cars ever made of course better is a relative term which reminds me of a joke why don t the british make computers because they couldn t figure out how to make them leak oil anyway the gang is all staring at his new purchase	how hot do i look in this huh
how hot do i look in this huh	ross a sports car wouldn t it have been cheaper to just stuff a sock down there
ross a sports car wouldn t it have been cheaper to just stuff a sock down there	that s not what this is about okay i i am a sports car enthusiast i have always been into cars
that s not what this is about okay i i am a sports car enthusiast i have always been into cars	hey what s the horsepower on this thing
hey what s the horsepower on this thing	i don t know but but look how shiny
i don t know but but look how shiny	i can t believe you bought this
i can t believe you bought this	really god ross what were you thinking i know it s really shallow but a part of me wants him again
really god ross what were you thinking i know it s really shallow but a part of me wants him again	oh well get in line missy so can i have a ride stud
oh well get in line missy so can i have a ride stud	hop in get ready for the smoothest ride of your life
damnit	okay who s next
okay who s next	joey and rachel s phoebe is pouring rachel some coffee
joey and rachel s phoebe is pouring rachel some coffee	y know what i am going to do something today i m not just gonna sit around like some old lady i m gonna get something pierced like my uh like my nose or my tongue or something
y know what i am going to do something today i m not just gonna sit around like some old lady i m gonna get something pierced like my uh like my nose or my tongue or something	really cause y know that hurts
really cause y know that hurts	so what y know what the way i see it ow son of a bitch
so what y know what the way i see it ow son of a bitch	look rachel i know what you re going through i m totally freaked about turning
look rachel i know what you re going through i m totally freaked about turning	get out get out of my apartment
get out get out of my apartment	all right rach for what it s worth i think that you re doing great i mean y know let s face it no one handles this well
all right rach for what it s worth i think that you re doing great i mean y know let s face it no one handles this well	least of all you
least of all you	why what you d do
why what you d do	weren t you asked to leave sonny
weren t you asked to leave sonny	to monica and chandler s apartment chandler has a bunch of people over in formal wear to give monica a surprise birthday party joey is coming out of the bathroom and removing his tie
to monica and chandler s apartment chandler has a bunch of people over in formal wear to give monica a surprise birthday party joey is coming out of the bathroom and removing his tie	would you put that back on monica s gonna be here any minute
would you put that back on monica s gonna be here any minute	but it hurt s my joey s apple
but it hurt s my joey s apple	okay for the last time it s not named for each individual man
geller you ve done a wonderful job with this party chandler everything looks so lovely	oh well not as lovely as you i mean i can t believe that you would have a thirty year old daughter
oh well not as lovely as you i mean i can t believe that you would have a thirty year old daughter	geller it s older than that ross was actually conceived right near this tuxedo
geller it s older than that ross was actually conceived right near this tuxedo	ohh
ohh	hey everybody hide hide i saw her she s coming
hey everybody hide hide i saw her she s coming	okay okay everybody down everybody down
okay okay everybody down everybody down	geller crap
heyyy you got the door open	hey hey are you drunk
hey hey are you drunk	nooo i wanna puke on you later
nooo i wanna puke on you later	okay here is the thing we have thrown a very formal surprise party for you in there all of your friends are in there and your parents
okay here is the thing we have thrown a very formal surprise party for you in there all of your friends are in there and your parents	noo
noo	yes
yes	noo
noo	yes
yes	oh no my parents have never seen me drunk that they know of
oh no my parents have never seen me drunk that they know of	okay here s the thing we re gonna get you some coffee and they will never know that you re drunk
okay here s the thing we re gonna get you some coffee and they will never know that you re drunk	really you promise
really you promise	yeah i ll take care of it
yeah i ll take care of it	okay i love you so much
okay i love you so much	okay we have to do something about your breath
okay we have to do something about your breath	what about your breath
what about your breath	that s still yours okay now remember it s a surprise party so when you go in act surprised
that s still yours okay now remember it s a surprise party so when you go in act surprised	okay i can do that
okay i can do that	okay
break	ross s birthday joey is now trying to get his car out while ross is directing him
ross s birthday joey is now trying to get his car out while ross is directing him	okay forward forward stop okay forward stop stop stop
okay forward forward stop okay forward stop stop stop	ross just forget about it this guy s got you totally wedged in
is this yours	well actually
well actually	no no no it s mine it s it s mine
no no no it s mine it s it s mine	dude you soooo need this car
phoebe s birthday she s taking the hippity hop to ursula s apartment as a gift she knocks on the door and ursula answers it	happy thirtieth birthday here it s for the child in you and the woman happy thirtieth
happy thirtieth birthday here it s for the child in you and the woman happy thirtieth	right why do you keep saying that
right why do you keep saying that	because it s our thirtieth birthday
because it s our thirtieth birthday	yeah no we re not thirty we re okay
yeah no we re not thirty we re okay	wait
wait	oh it s you
oh it s you	yeah what
yeah what	yeah we re not thirty we re
yeah we re not thirty we re	nu uh
nu uh	yea huh that s what is says on my birth certificate
yea huh that s what is says on my birth certificate	you have your birth certificate
you have your birth certificate	yeah i got a big box of family stuff when my mom died
yeah i got a big box of family stuff when my mom died	our mom
do you have my birth certificate	no i sold it to a swedish runaway
no i sold it to a swedish runaway	oh my god oh my god we are
oh my god oh my god we are	yeah
yeah	i just lost a whole year of my life
i just lost a whole year of my life	okay
okay	your middle name is pamela
your middle name is pamela	yes
yes	well i never knew mine do you remember what it is
well i never knew mine do you remember what it is	yes phoebe
yes phoebe	that s my first name
that s my first name	right okay then no
right okay then no	monica s birthday it s just after the surprise
monica s birthday it s just after the surprise	okay before we start the celebration monica has to go put on her party dress
okay before we start the celebration monica has to go put on her party dress	yay
yay	see
see	geller happy birthday sweetie give us a hug
geller happy birthday sweetie give us a hug	geller don t get up jack the safety pins are about to blow
paul	phil
phil	phil
phil	now there is a dress laid out on your bed you re doing great you re doing great you re doing fine
hey what s going on	monica s a little drunk
monica s a little drunk	yay i love drunk monica
yay i love drunk monica	awwwww
awwwww	she doesn t want her parents to know she s drunk
she doesn t want her parents to know she s drunk	ohh all right all right here s what we ll do i ll get twice as drunk as monica and then no one s will even notice her
what s what s going on phil s really pissed	monica s wasted
monica s wasted	maybe that will liven up this party
maybe that will liven up this party	okay will you just go help her change please
okay will you just go help her change please	okay but taking care of a drunk naked woman seems like a job for joey
okay but taking care of a drunk naked woman seems like a job for joey	yep
yep	rachel s birthday everyone is presenting their presents to rachel
rachel s birthday everyone is presenting their presents to rachel	this one s from me
this one s from me	ahh
ahh	it wasn t on your list but hopefully you ll think it s really fun
central perk phoebe is recapping last season and as she talks we see a montague of scenes from ross and rachel	ok so this is pretty much what s happened so far ross was in love with rachel since you know forever but every time he tried to tell her something kind of got in the way like cats and italian guys finally chandler was like forget about her but when ross was in china on his dig chandler let it slip that ross was in love with rachel she was like oh my god so she went to the airport to meet him when he came back but what she didn t know was that ross was getting off the plane with another woman uh oh so that s pretty much everything you need to know but enough about us so how ve you been
ok so this is pretty much what s happened so far ross was in love with rachel since you know forever but every time he tried to tell her something kind of got in the way like cats and italian guys finally chandler was like forget about her but when ross was in china on his dig chandler let it slip that ross was in love with rachel she was like oh my god so she went to the airport to meet him when he came back but what she didn t know was that ross was getting off the plane with another woman uh oh so that s pretty much everything you need to know but enough about us so how ve you been	credits
credits	the airport continued from last season rachel is waiting for ross to come of the plane when she sees he s coming off with another woman
the airport continued from last season rachel is waiting for ross to come of the plane when she sees he s coming off with another woman	oh my god oh my god
oh my god oh my god	rach
rach	oh there you are hi oh so so how was china you
oh there you are hi oh so so how was china you	it was it was great oh what happened
it was it was great oh what happened	what
what	you re bleeding
you re bleeding	i am oh look at that yes i am enough about me enough about me mr back from the orient come on i wanna hear everything everything
i am oh look at that yes i am enough about me enough about me mr back from the orient come on i wanna hear everything everything	well where do i start this is julie julie this is rachel
well where do i start this is julie julie this is rachel	these are these aren t for you welcome to our country
these are these aren t for you welcome to our country	thank you i m from new york
thank you i m from new york	ok well not a problem we ll just use them to stop the bleeding ok baggage claim ok
ok well not a problem we ll just use them to stop the bleeding ok baggage claim ok	monica and rachel s the gang is waiting for rachel to return from the airport with ross
monica and rachel s the gang is waiting for rachel to return from the airport with ross	no way
no way	i m telling you she went to the airport and she s gonna go for it with ross
i m telling you she went to the airport and she s gonna go for it with ross	oh my god this is huge this is bigger than huge this is like all right what s bigger than huge
oh my god this is huge this is bigger than huge this is like all right what s bigger than huge	um this
um this	yes
yes	guys you got your hair cut
guys you got your hair cut	yes yes we did thanks to vidal buffay
yes yes we did thanks to vidal buffay	cause you know if you don t look good we don t look good i love that voice
cause you know if you don t look good we don t look good i love that voice	airport airport ross not alone julie arm around her cramp cramp
airport airport ross not alone julie arm around her cramp cramp	ok i think she s trying to tell us something quick get the verbs
you you slowpokes	that s all right rach we got the bags hi hello julie this is my sister monica this is chandler phoebe joey what up
that s all right rach we got the bags hi hello julie this is my sister monica this is chandler phoebe joey what up	what up
what up	everyone this is julie
everyone this is julie	julie
julie	ohh hi
ohh hi	hi but i m not here you haven t met me i ll make a much better first impression tomorrow when i don t have hours of cab and plane on me
hi but i m not here you haven t met me i ll make a much better first impression tomorrow when i don t have hours of cab and plane on me	and bus
and bus	oh my god
oh my god	the screaming guy
the screaming guy	and the spitting
and the spitting	you gotta hear this story
you gotta hear this story	we re on this bus that s easily years old
we re on this bus that s easily years old	at least
at least	and this guy
and this guy	and the chicken pooped in her lap oh i m so sorry i just gave away the ending didn t i oh it s just i just heard this story in the cab and it is all i can think about
and the chicken pooped in her lap oh i m so sorry i just gave away the ending didn t i oh it s just i just heard this story in the cab and it is all i can think about	this is amazing i mean how how did this happen
this is amazing i mean how how did this happen	well ross and i were in grad school together
well ross and i were in grad school together	but we haven t seen each other since then well i land in china guess who s in charge of the dig
but we haven t seen each other since then well i land in china guess who s in charge of the dig	julie julie isn t that great i mean isn t that just kick you in the crotch spit on your neck fantastic
julie julie isn t that great i mean isn t that just kick you in the crotch spit on your neck fantastic	it s an expression
it s an expression	well we just wanted to say a quick hi and then we re gonna go see the baby
well we just wanted to say a quick hi and then we re gonna go see the baby	and then we ve gotta get some sleep
and then we ve gotta get some sleep	yeah it s really tomorrow night our time
yeah it s really tomorrow night our time	well listen don t tell us what s gonna happen though cause i like to be surprised
bye	central perk ross and chandler enter
central perk ross and chandler enter	hey rach can i get some coffee
hey rach can i get some coffee	yeah sure
yeah sure	thank you
thank you	hey rach can i get
hey rach can i get	did you talk to him
did you talk to him	not yet
not yet	then no
so what the hell happened to you in china i mean when last we left you you were totally in love with you know	i know i know i was but there was always this little voice inside that kept saying it s never gonna happen move on you know whose voice that was
i know i know i was but there was always this little voice inside that kept saying it s never gonna happen move on you know whose voice that was	god
god	it was you pal
it was you pal	well maybe it was god doing me
well maybe it was god doing me	look you were right she looks at me and sees a friend that s all but then i met julie and i don t know we re havin a great time and i have to say i never would ve gone for it with her if it hadn t been for you
look you were right she looks at me and sees a friend that s all but then i met julie and i don t know we re havin a great time and i have to say i never would ve gone for it with her if it hadn t been for you	well you owe me one big guy
well you owe me one big guy	here s your lemonade
here s your lemonade	i didn t order lemonade
i didn t order lemonade	oh well then you better go take that back because they re gonna charge you for that
oh well then you better go take that back because they re gonna charge you for that	but
but	go go go go come on so uh what did you find out
go go go go come on so uh what did you find out	he said he said he said that they re having a great time i m sorry but the silver lining if you wanna see it is that he made the decision all by himself without any outside help whatsoever
he said he said he said that they re having a great time i m sorry but the silver lining if you wanna see it is that he made the decision all by himself without any outside help whatsoever	how is that the silver lining
how is that the silver lining	you have to really wanna see it
you have to really wanna see it	monica and rachel s ross and the gang is watching sumo wrestling on tv
monica and rachel s ross and the gang is watching sumo wrestling on tv	ironically these are the guys who were picked last in gym
ironically these are the guys who were picked last in gym	to phoebe and monica in the kitchen
to phoebe and monica in the kitchen	pheebes you know what i m thinking
pheebes you know what i m thinking	oh ok how it s been so long since you ve had sex you re wondering if they ve changed it
oh ok how it s been so long since you ve had sex you re wondering if they ve changed it	no although now that s what i m thinking
no although now that s what i m thinking	all right so what were you thinking
all right so what were you thinking	well i was thinking that you gave the guys such great haircuts i thought maybe you d like to do mine
well i was thinking that you gave the guys such great haircuts i thought maybe you d like to do mine	ohh no
ohh no	why not
why not	because i m just i m incredibly anal and an unbelievable control freak
because i m just i m incredibly anal and an unbelievable control freak	no you re not
no you re not	i know i m not but you are and i was trying to spare your feelings
hello hi	hi anybody know a good tailor
hi anybody know a good tailor	needs some clothes altered
needs some clothes altered	no no i m just looking for a man to draw on me with chalk
no no i m just looking for a man to draw on me with chalk	why don t you go see frankie my family s been goin to him forever he did my first suit when i was no wait no scuse me all right when was
why don t you go see frankie my family s been goin to him forever he did my first suit when i was no wait no scuse me all right when was	okay you have to stop the q tip when there s resistance
okay you have to stop the q tip when there s resistance	well you didn t hang up either
well you didn t hang up either	she didn t hang up either
she didn t hang up either	ok no no you hang up you you y
ok no no you hang up you you y	sorry i thought you were talking to me
sorry i thought you were talking to me	rachel i ll just call her back
rachel i ll just call her back	okay
ok ok ok how did this happen to me how did this happen to me a week ago two weeks ago i was fine ross was just ross just this guy now he s rrrooossss oh this really great guy that i can t have	sweetie i wanted you to have him too
sweetie i wanted you to have him too	i know you did i m just gonna deal with it i m just gonna deal with it
i know you did i m just gonna deal with it i m just gonna deal with it	ok i don t care what you guys say something s bothering her
ok i don t care what you guys say something s bothering her	monica and rachel s the next morning
monica and rachel s the next morning	you know i think i was sixteen
you know i think i was sixteen	please just a little bit off the back
please just a little bit off the back	i m still on no
i m still on no	uh morning do you guys think you could close your eyes for just a sec
uh morning do you guys think you could close your eyes for just a sec	no no no no no i m not fallin for that again
no no no no no i m not fallin for that again	what s goin on
what s goin on	well i sorta did a stupid thing last night
well i sorta did a stupid thing last night	what stupid thing did you do
what stupid thing did you do	bon giorno tutti
bon giorno tutti	ewww
ewww	break
break	monica and rachel s continued from earlier
monica and rachel s continued from earlier	ok paulo why don t you just go get dressed and then you be on your way ok bye bye
ok paulo why don t you just go get dressed and then you be on your way ok bye bye	rachel how did this happen
rachel how did this happen	i don t know i just kinda ran into him last night
i don t know i just kinda ran into him last night	where
where	at his apartment is this juice
at his apartment is this juice	whoa whoa and the fact that you dumped him because he hit on phoebe
whoa whoa and the fact that you dumped him because he hit on phoebe	oh god i know i m a pathetic loser
oh god i know i m a pathetic loser	honey you re not pathetic you re sad
honey you re not pathetic you re sad	people do stupid things when they re upset
people do stupid things when they re upset	my god if i had a nickel for every guy i wish i hadn t but this is about your horrible mistake
hi	hi sorry we re late but we were well there was touching
hi sorry we re late but we were well there was touching	hey hey ross
hey hey ross	hey paulo what are you doing here
hey paulo what are you doing here	i do raquel
i do raquel	so uh he s back
so uh he s back	yeah he s back is that a problem
yeah he s back is that a problem	no not a problem
no not a problem	good i m glad it s not a problem
good i m glad it s not a problem	ok you re gonna have to not touch my ass
ok you re gonna have to not touch my ass	well in spite of the yummy bagels and palpable tension i ve got pants that need to be altered
well in spite of the yummy bagels and palpable tension i ve got pants that need to be altered	hey chandler when you see frankie tell him joey tribbiani says hello he ll know what it means
hey chandler when you see frankie tell him joey tribbiani says hello he ll know what it means	are you sure he s gonna be able to crack that code
are you sure he s gonna be able to crack that code	you know it s funny the last time paulo was here my hair was so much shorter and cuter
you know it s funny the last time paulo was here my hair was so much shorter and cuter	all right ok but but you have to promise that you will not be all like control y and bossy and monica about it
all right ok but but you have to promise that you will not be all like control y and bossy and monica about it	i promise
i promise	all right now some of you are gonna get cut and some of you aren t but i promise none of you are gonna feel a thing
all right now some of you are gonna get cut and some of you aren t but i promise none of you are gonna feel a thing	monica s bedroom phoebe is finishing with her haircut and monica is whincing
monica s bedroom phoebe is finishing with her haircut and monica is whincing	all right that s it i quit
all right that s it i quit	what i didn t say anything
what i didn t say anything	yeah but this is the face of a person who you know doesn t trust a person
yeah but this is the face of a person who you know doesn t trust a person	i m sorry i m sorry phoebe it s just a little shorter than what we had discussed
i m sorry i m sorry phoebe it s just a little shorter than what we had discussed	would you relax i know what i am doing this is how he wears it
would you relax i know what i am doing this is how he wears it	how who wears it
how who wears it	demi moore
demi moore	demi moore is not a he
demi moore is not a he	well he was a he in arthur and in ten
well he was a he in arthur and in ten	that s dudley moore i said i wanted it like demi moore
that s dudley moore i said i wanted it like demi moore	oh oh
oh oh	oh my god
oh my god	oh my god
oh my god	oh my god
oh my god	oh my god i m sorry i m sorry which one s demi moore
oh my god i m sorry i m sorry which one s demi moore	she s the actress that was in disclosure indecent proposal ghost
she s the actress that was in disclosure indecent proposal ghost	oh she s got gorgeous hair
oh she s got gorgeous hair	i know
i know	frank s tailor shop chandler is getting his pants measured
frank s tailor shop chandler is getting his pants measured	how long do you want the cuffs
how long do you want the cuffs	at least as long as i have the pants
monica and rachel s monica is recovering from her haircut phoebe is playing her doctor and is coming in from the bedroom	how is she
how is she	it s too soon to tell she s resting which is a good sign
it s too soon to tell she s resting which is a good sign	how s the hair
how s the hair	i m not gonna lie to you ross it doesn t look good i put a clip on one side which seems to have stopped the curling
i m not gonna lie to you ross it doesn t look good i put a clip on one side which seems to have stopped the curling	can we see her
can we see her	your hair looks too good i think it would upset her ross why don t you come on in
your hair looks too good i think it would upset her ross why don t you come on in	yeah
how re you doing	i m okay
i m okay	ooh that bad huh
ooh that bad huh	what
what	look i can sense when women are depressed and vulnerable it s one of my gifts
look i can sense when women are depressed and vulnerable it s one of my gifts	when i saw him get off that plane with her i really thought i hit rock bottom but today it s like there s rock bottom feet of crap then me
when i saw him get off that plane with her i really thought i hit rock bottom but today it s like there s rock bottom feet of crap then me	you gotta tell ross how you feel
you gotta tell ross how you feel	come on how can i just tell him what about julie
come on how can i just tell him what about julie	what about her they ve only been going out for two weeks ross has been in love with you for like years
what about her they ve only been going out for two weeks ross has been in love with you for like years	i don t know i don t know
i don t know i don t know	look rach rach i ve been with my share of women in fact i ve been with like a lot of people s share of women the point is i ve never felt about anyone the way ross felt about you
look rach rach i ve been with my share of women in fact i ve been with like a lot of people s share of women the point is i ve never felt about anyone the way ross felt about you	your tailor is a very bad man
your tailor is a very bad man	frankie what re you talking about
joey s tailor took advantage of me	what
what	no way i ve been going to the guy for years
no way i ve been going to the guy for years	oh come on he said he was going to do my inseam and he ran his hand up my leg and then there was definite
oh come on he said he was going to do my inseam and he ran his hand up my leg and then there was definite	what
what	cupping
cupping	that s how they do pants first they go up one side they move it over then they go up the other side they move it back and then they do the rear what ross ross would you tell him isn t that how they measure pants
that s how they do pants first they go up one side they move it over then they go up the other side they move it back and then they do the rear what ross ross would you tell him isn t that how they measure pants	yes yes it is in prison whatsa matter with you
yes yes it is in prison whatsa matter with you	what that s not oh my god
what that s not oh my god	monica and rachel s later that day monica is now out and about
monica and rachel s later that day monica is now out and about	even mary tyler moore would ve been better
even mary tyler moore would ve been better	i like it i do i think it s a ten
i like it i do i think it s a ten	thank you my hair is very amused
thank you my hair is very amused	come on monica things could be worse you could get caught between the moon and new york city i know it s crazy but it s true
come on monica things could be worse you could get caught between the moon and new york city i know it s crazy but it s true	thank you
thank you	well i gotta go bye bye rach
well i gotta go bye bye rach	wait are you leaving
wait are you leaving	yeah that s kinda what i meant by bye
yeah that s kinda what i meant by bye	well can i talk to you for a sec
well can i talk to you for a sec	okay
okay	hey when the doctor does that hernia test
hey when the doctor does that hernia test	that s ok
that s ok	on the balcony
on the balcony	what s goin on
what s goin on	well first of all paulo and i are not back together it was just a stupid thing i did and if i could go back in time and do it again well i wouldn t um second of all what
well first of all paulo and i are not back together it was just a stupid thing i did and if i could go back in time and do it again well i wouldn t um second of all what	ok well before i say anything i just need to know is this one of those things where you break up with a guy and then i tell you what i think and then the next day you get back together with the guy and i look like a complete idiot
ok well before i say anything i just need to know is this one of those things where you break up with a guy and then i tell you what i think and then the next day you get back together with the guy and i look like a complete idiot	no no no no no
no no no no no	well then i think i think the guy is scum i hate him i mean i actually i i physically hate him i always have you are way too good to be with a guy like that
well then i think i think the guy is scum i hate him i mean i actually i i physically hate him i always have you are way too good to be with a guy like that	really
really	you deserve to be with someone who appreciates you and who gets how funny and sweet and amazing and adorable and sexy you are you know someone who wakes up every morning thinking oh my god i m with rachel you know someone who makes you feel good the way i am with julie was there a second of all
you deserve to be with someone who appreciates you and who gets how funny and sweet and amazing and adorable and sexy you are you know someone who wakes up every morning thinking oh my god i m with rachel you know someone who makes you feel good the way i am with julie was there a second of all	no i think that was the whole all
no i think that was the whole all	okay okay okay
okay okay okay	back inside joey is on the phone
back inside joey is on the phone	i swear to god dad that s not how they measure pants
i swear to god dad that s not how they measure pants	credits
credits	central perk julie is wanting to get her hair cut from phoebe
central perk julie is wanting to get her hair cut from phoebe	i was thinking of doing it a little shorter you know like andie mcdowell s new haircut
i was thinking of doing it a little shorter you know like andie mcdowell s new haircut	oh yeah oh i can do that
oh yeah oh i can do that	really
really	you wanna do it right now
you wanna do it right now	great
great	ok i just wanna be really sure this time andie mcdowell s the girl from four weddings and a funeral right
ok i just wanna be really sure this time andie mcdowell s the girl from four weddings and a funeral right	no no no no no no that s rodney mcdowell andie mcdowell is the guy from planet of the apes
no no no no no no that s rodney mcdowell andie mcdowell is the guy from planet of the apes	oh yeah ok thank you
oh yeah ok thank you	you re welcome
the hospital phoebe is arriving with ross joey and rachel in tow	hi
hi	hi
hi	hi yeah hi i m umm phoebe buffay and i have babies coming out of me
hi yeah hi i m umm phoebe buffay and i have babies coming out of me	okay have you started having contractions
okay have you started having contractions	not yet umm i heard they really hurt do they hurt
not yet umm i heard they really hurt do they hurt	well
well	oh my god
oh my god	it s all right
it s all right	now which of you is the father
now which of you is the father	oh no none of them are the father the father is my brother
oh no none of them are the father the father is my brother	okay
okay	i am so gonna miss watching you freak people out like that
i am so gonna miss watching you freak people out like that	okay uh pheebs quick look this is for the babies to look at someday so is is there anything you want to say y know before it all starts
okay uh pheebs quick look this is for the babies to look at someday so is is there anything you want to say y know before it all starts	oh okay umm hi kids um it s me aunt phoebe i can t wait to see you please don t hurt me
well we we had to go back because i forget my jacket	that s right
you you re not wearing a jacket	oh man i did it again
oh man i did it again	joey what are you doing
joey what are you doing	i gotta get the before shot
credits	the delivery room rachel and ross are entering
the delivery room rachel and ross are entering	hi pheebs okay so just spoke to the nurse and the reason that your doctor is late is because uh she s not coming
hi pheebs okay so just spoke to the nurse and the reason that your doctor is late is because uh she s not coming	what
what	apparently she fell in the shower and hit her head
apparently she fell in the shower and hit her head	oh my god she s so stupid
oh my god she s so stupid	look pheebs pheebs it s gonna be okay
look pheebs pheebs it s gonna be okay	that s easy for you to say i don t see three kids coming out your vagina
that s easy for you to say i don t see three kids coming out your vagina	honey listen y know what the nurse said the doctor is wonderful
honey listen y know what the nurse said the doctor is wonderful	yeah he s head of the department
yeah he s head of the department	all right ooh oh dead god save me
all right ooh oh dead god save me	what
what	i m having my first contraction
i m having my first contraction	oh no
oh no	ooh it s not bad
ooh it s not bad	okay
okay	oh
oh	hey you okay
hey you okay	ooh something hurts
ooh something hurts	ooh it s sympathy pains ohh that s so sweet
ooh it s sympathy pains ohh that s so sweet	are they i didn t know i cared that much
hello	harad hi phoebe i m dr harad i m going to be delivering your babies i want you to know you re gonna be in good hands i ve been doing this for a long time i ll be back in a minute to do your internal in the meantime just relax because everything here looks great and also i love fonzie
harad hi phoebe i m dr harad i m going to be delivering your babies i want you to know you re gonna be in good hands i ve been doing this for a long time i ll be back in a minute to do your internal in the meantime just relax because everything here looks great and also i love fonzie	did he just say he loves fonzie
did he just say he loves fonzie	that s what it sounded like
that s what it sounded like	all right
all right	hey
hey	hey
hey	hey am i late am i late nobody came out yet right
hey am i late am i late nobody came out yet right	no no no we haven t started yet where s alice
no no no we haven t started yet where s alice	uh delaware she s on her way though so until she gets here i m gonna be your coach but don t worry she told me all about the la mazada stuff
uh delaware she s on her way though so until she gets here i m gonna be your coach but don t worry she told me all about the la mazada stuff	yeah that s when if you get the babies out by the end of the month they give you financing
yeah that s when if you get the babies out by the end of the month they give you financing	yeah
yeah	the waiting room monica and joey are sitting there
the waiting room monica and joey are sitting there	monica you gonna be very proud of me i just got us dates with two unbelievably cute nurses
monica you gonna be very proud of me i just got us dates with two unbelievably cute nurses	oh my
oh my	they re male nurses
they re male nurses	not in my head
not in my head	anyway they want to take us out saturday night what do you say
anyway they want to take us out saturday night what do you say	umm umm umm i don t think so
umm umm umm i don t think so	what what are you talking about you you re the one who s been telling me to get over ross and move on i m moving on and you re moving on with me come on give me one good reason why you don t wanna go
what what are you talking about you you re the one who s been telling me to get over ross and move on i m moving on and you re moving on with me come on give me one good reason why you don t wanna go	umm why don t you give me something that would be a good reason and and then i ll tell you if it s true
umm why don t you give me something that would be a good reason and and then i ll tell you if it s true	what
what	harder than it sounds isn t it
